name,reviews,rating,fulladdr,latitude,longitude,categories
Miyazaki poke. sushi & hamburger,41,4.4,Corso S. Maurizio. 46. 10124 Torino TO,45.0663271,7.6975562,Poke bar.Hamburger restaurant.Takeout restaurant.Restaurant.Sushi restaurant.Sushi takeaway Magna
Lu Re Se Cafè,42,4.3,Via Druento. 10151 Torino TO,45.1135,7.6277313,Bar Magna
loftnovantadue,42,5,Corso Belgio. 92. 10153 Torino TO,45.0735795,7.7178981,Arts organization.Event venue.Media house.Model portfolio studio.Photography studio.Restaurant Magna
GROM,43,4.1,Corso Romania. 460. 10156 Torino TO,45.1173706,7.7136526,Ice cream shop Magna
Pizza Point,43,4.8,Via Chiesa della Salute. 107/A. 10147 Torino TO,45.102002,7.6809333,Pizza takeaway Magna
Bar Ristorante Pizzeria,43,4.3,Via Puccini. 40. 10124 Moncalieri TO,45.016398,7.665002,Restaurant.Bar.Pizza restaurant Magna
L'Artista Pizza & Kebab,43,4.3,Via Fréjus. 150. 10139 Torino TO,45.0699773,7.6382022,Pizza restaurant Magna
Ristorante Circolo Robilant,44,4.2,P.za di Robilant Carlo Generale. 16. 10141 Torino TO,45.0604034,7.64441,Restaurant.Bar.Italian restaurant Magna
‘Thali’ Gastronomia Indiana 'Da luigi' Frutta Verdura,45,4.8,Corso Casale. 312/D. 10132 Torino TO,45.0791441,7.7320748,Indian restaurant.Greengrocer.Indian takeaway Magna
Ristorante La Rosa Blu,46,4.2,Via Torino. 156. 10093 Collegno TO,45.0730535,7.5909502,Restaurant.Italian restaurant Magna
Macha Pokè Mondojuve,46,3.9,Str. Debouchè. 10042 Nichelino TO,44.9818833,7.6206406,Poke bar Magna
Pacifik Poke Nichelino,46,4.9,Via Stupinigi. 4. 10042 Nichelino TO,44.9958205,7.6470411,Hawaiian restaurant Magna
Mister Panino,46,4.9,Via Cuneo. 24. 10042 Nichelino TO,45.0047389,7.658769,Sandwich shop Magna
Risto The - Tangeri,47,4.1,Corso Palermo. 107. 10154 Torino TO,45.089101,7.6931944,Restaurant.Bar.Grocery store Magna
Terre D'Italia Restaurant,47,3.5,Via dei Cacciatori. 113. 10042 Nichelino TO,45.0062284,7.6230511,Restaurant Magna
Caffetteria Ruberto,47,4.5,Via Buenos Aires. 7. 10134 Torino TO,45.034836,7.6473932,Bistro.Coffee shop Magna
Torino Steak House,47,4.5,Corso Sebastopoli. 147/C. 10137 Torino TO,45.043897,7.6482704,Restaurant Magna
El Padellinos,47,4.4,Corso Racconigi. 48. 10139 Torino TO,45.0691776,7.6458139,Restaurant.Pizza restaurant Magna
México 86 - Tacos & Pizza,47,4.3,Via Sant'Ambrogio. 3. 10139 Torino TO,45.0747135,7.6327288,Restaurant Magna
NNEKIES FOODS,48,4.4,Via Feletto. 35. 10154 Torino TO,45.0918534,7.6941346,African restaurant.Restaurant.West African restaurant Magna
Posto@tavola - Catering/ Buffet/ Chef a domicilio a Torino,48,4.9,Via Crevacuore. 50. 10146 Torino TO,45.0813562,7.6330522,Caterer.Childrens party buffet.Cooking class.Meal delivery.Takeout restaurant.Wedding buffet.Wedding service Magna
Pizzeria Kebap Quick Döner,48,4.3,Via G. di Vittorio. 27. 10093 Collegno TO,45.0815334,7.5674986,Restaurant.Kebab shop.Pizza restaurant Magna
Crema & Cioccolato Bar Gelateria via lanzo 45,49,4.7,Via Lanzo. 45. 10148 Torino TO,45.1094901,7.6610352,Espresso bar.Ice cream shop.Small plates restaurant Magna
Ristorante Il Giardino Due,49,4.1,Via Dante Di Nanni. 48A. 10139 Torino TO,45.0679745,7.6519886,Italian restaurant Magna
Bar Doc,50,3.9,Corso Vercelli. 125. 10156 Torino TO,45.0965577,7.6918223,Bistro.Bar Magna
PIZZA & KEBAB GOURMET,50,4.7,Corso Roma. 66. 10024 Moncalieri TO,45.0145351,7.6635929,Pizza restaurant Magna
Bar Denymark,51,4.4,Via Leonardo da Vinci. 50. 10078 Venaria Reale TO,45.1236924,7.6317969,Bar Magna
Pizza Kebap Istanbul,52,4.3,C.so Giulio Cesare. 85. 10154 Torino TO,45.0894673,7.6916998,Restaurant Magna
Spuzzuljamm,52,4.4,Via Venarìa. 43a. 10148 Torino TO,45.1081396,7.6608721,Pizza restaurant.Fast food restaurant Magna
Icon Caffè,52,4.7,Via Pietro Cossa. 79/B. 10146 Torino TO,45.0801147,7.6224136,Bar Magna
Pallino Pizza Da Asporto,52,4.3,Corso Palmiro Togliatti. 17. 10093 Collegno TO,45.0740892,7.5645762,Pizza takeaway.Italian restaurant.Pizza restaurant Magna
EL BURRITO Y PAPAS,52,3.8,Via Pininfarina. 18/f. 10024 Moncalieri TO,45.0154416,7.6616956,Mexican restaurant Magna
Intermezzo Bar Sas,52,4.4,Via Pio VII. 114. 10127 Torino TO,45.0215322,7.6499844,Bar Magna
Bar Lancia Ristoro Torino,52,4.6,Via Vincenzo Lancia. 10/b. 10141 Torino TO,45.0609992,7.6436355,Bistro.Bar Magna
Bar New Dega,53,3.9,Viale Piemonte. 6-13. 10048 Garino TO,44.9728834,7.6159664,Bar Magna
Patty's Mirafiori Street Food,53,4.9,Corso Enrico Tazzoli. 160/A. 10137 Torino TO,45.0361525,7.6237405,Hamburger restaurant.Gluten-free restaurant Magna
Caffetteria Milady,54,3.6,Via Andrea Sansovino. 108. 10151 Torino TO,45.1028842,7.6429467,Bistro Magna
Caffe Da Vinci Torino,54,4.6,Corso Racconigi. 20. 10139 Torino TO,45.0730891,7.6473164,Bistro Magna
Trattoria Da Giorgio Torino,54,3.9,Via Anastasio Germonio. 7. 10142 Torino TO,45.0735862,7.611157,Restaurant Magna
Tàola Restaurant & lounge,55,4.5,Via Traves. 40. 10151 Torino TO,45.110872,7.6298981,Piedmontese restaurant.Bar.Cafeteria.Italian restaurant.Small plates restaurant Magna
Sugo Sushi,55,4,Via Prali. 4. 10139 Torino TO,45.0702391,7.6455533,Sushi restaurant.Japanese restaurant.Meal delivery.Seafood restaurant.Sushi takeaway Magna
Pizza & Kebab di Amedeo & Yasmin,56,4,Via Ribordone. 21. 10156 Torino TO,45.1147567,7.7072868,Pizza takeaway Magna
Macelleria Giampaolo Cru Torino,56,4.8,Via Luigi Cibrario. 61. 10143 Torino TO,45.0806723,7.6579534,Butcher shop.Butcher shop deli.Italian grocery store.Sushi restaurant Magna
Turkish Pizza Kebap,56,4.1,Via Torino. 50. 10042 Nichelino TO,45.0016849,7.6550171,Pizza restaurant Magna
Bar Nello,56,4.5,Via S Paolo. 6. 10138 Torino TO,45.0648436,7.6537261,Restaurant.Italian restaurant.Bar Magna
Ristorante Giapponese King Sushi | Torino,56,4.2,Corso Belgio. 52. 10153 Torino TO,45.0727181,7.7125143,Japanese restaurant.Sushi restaurant.Sushi takeaway Magna
Piada Cafè,57,4.2,Str. del Drosso. 37/12 C. 10135 Torino TO,45.0135201,7.6198661,Restaurant.Fast food restaurant Magna
NicoMat,58,4.8,Corso Grosseto. 120/D. 10148 Torino TO,45.1048399,7.6767478,Pizza takeaway.Restaurant Magna
Royal Bistrot Pizza Kebap,58,4.7,Corso Unione Sovietica. 410/A. 10135 Torino TO,45.0242613,7.6365723,Kebab shop Magna
Fast-Pizza Torino,59,4.5,Via Foligno. 107. 10149 Torino TO,45.1007911,7.6587186,Pizza takeaway Magna
bella istanbul 2,59,4.5,Piazza Luigi Mattirolo. 12. 10149 Torino TO,45.0982567,7.6677914,Pizza restaurant Magna
Pizza&Cake,59,4.5,Viale XXIV Maggio. 69/b. 10093 Collegno TO,45.0780255,7.5742349,Pizza delivery.Cake shop.Pizza takeaway Magna
Replay,59,4.7,Via D. Cimarosa. 21. 10042 Nichelino TO,45.0005776,7.642247,Italian restaurant Magna
owambe,59,4.4,Via Tolmino. 50/interno 16. 10141 Torino TO,45.0567626,7.6435093,East African restaurant.Eritrean restaurant.West African restaurant Magna
Alice Pizza Porte di Torino,60,3.8,Corso Romania. 460. 10156 Torino TO,45.1179402,7.7140522,Pizza restaurant Magna
Pizza point Collegno - Pizza da asporto,60,4.3,Via Fratelli Villani. 30A. 10093 Collegno TO,45.0708055,7.5853458,Pizza takeaway.Pizza delivery.Pizza restaurant Magna
Oasi Park Ristobar,60,4.1,Via E. Artom. 30/A. 10127 Torino TO,45.0150658,7.6478873,Restaurant.Pizza restaurant.Bar Magna
Caffetteria Airone,60,4.8,Corso Eusebio Giambone. 19. 10134 Torino TO,45.0323767,7.6486913,Bistro Magna
SIBA,61,5,Via Bologna. 220. 10154 Torino TO,45.0888384,7.7107067,Software company.Bar.Butcher shop.Pizza restaurant.Restaurant.Sushi takeaway.Wholesale bakery Magna
Caffetteria Botticelli,61,4.6,Via Botticelli Sandro. 13. 10155 Torino TO,45.1032117,7.6973939,Bar Magna
New Pizza Omar,61,4.1,Corso Grosseto. 145. 10147 Torino TO,45.1042835,7.6775753,Pizza restaurant Magna
Gallery Caffé Design,62,4.3,Via Dante Di Nanni. 80. 10139 Torino TO,45.0658402,7.6502287,Espresso bar.Small plates restaurant Magna
MIZZICA - Trattoria siciliana & Pizzeria,63,4.3,Via Oberdan. 3. 10042 Nichelino TO,44.9942937,7.6486895,Sicilian restaurant.Pizza restaurant Magna
Pizza&Kebab Carrera,64,5,Via Valentino Carrera. 9. 10146 Torino TO,45.0797753,7.636722,Fast food restaurant Magna
Presto Pizza,64,4,Via Lucento. 114. 10148 Torino TO,45.1033701,7.6612838,Pizza restaurant.Italian restaurant Magna
Sapori & Dintorni,64,4.1,Strada Altessano. 141. 10151 Torino TO,45.1098939,7.644519,Italian restaurant Magna
pizzeria e Kebab.mister omar torino,64,4.4,Via Paolo Veronese. 340. 10148 Torino TO,45.1119322,7.6608695,Kebab shop Magna
Sapori del Brasile,65,4.8,Corso Vercelli. 136. 10155 Torino TO,45.0971056,7.6924067,Brazilian restaurant.Cocktail bar.Restaurant Magna
Super Bar,65,4,Via Stupinigi. 65. 10042 Nichelino TO,44.9981456,7.6423706,Bar Magna
Masterclub Rendez-vous,66,4.2,Corso Appio Claudio. 116. 10151 Torino TO,45.0848472,7.6407058,Restaurant.Cocktail bar Magna
RePadellino,67,4,Viale Roma. 22. 10078 Venaria Reale TO,45.1320715,7.635387,Restaurant Magna
Pacifik Poke Restaurant Traiano,67,4,Corso Traiano. 135. 10127 Torino TO,45.021379,7.6530904,Hawaiian restaurant Magna
Caffé Il Nuovo Punto,68,4.4,Corso Giacomo Matteotti. 28. 10078 Venaria Reale TO,45.1287793,7.6271674,Bar Magna
LEONARDO HOUSE,68,4.4,Palazzo Leonardo. Via Pianezza. 289. 10151 Torino TO,45.0979025,7.6290386,Restaurant.Cafe.Coffee shop.Bar.Self service restaurant Magna
Pizzeria Gigio Pizza,68,4.1,Via D. Cimarosa. 15. 10042 Nichelino TO,45.0000499,7.6421292,Pizza restaurant Magna
Karibu Open,69,4.9,Corso Novara. 79. 10154 Torino TO,45.0824415,7.6986549,Restaurant.Caterer Magna
Bella Napoli Kebab,69,2.9,Via Monteponi. 3. 10135 Torino TO,45.0145675,7.6251269,Restaurant Magna
Circolo La Famigliare sul Po,69,4.6,Viale Suor Giovanna Francesca Michelotti. 290. 10132 Torino TO,45.0807948,7.7253882,Piedmontese restaurant Magna
Caffè Albatros,70,4.6,Via Torino. 162. 10042 Nichelino TO,44.9969453,7.6492078,Bar Magna
Pizza & Pasta. Nuovo Re Sole,71,4.4,Via Serrano. 4/C. 10141 Torino TO,45.0649379,7.638409,Pizza restaurant.Restaurant Magna
Foody,71,4.7,Via Vigone. 2/E. 10138 Torino TO,45.0658669,7.6547083,Poke bar.Health food restaurant.Steamed bun shop Magna
Istanbul Anatolia pizza kebab,72,4,Viale Buridani. 6/b. 10078 Venaria Reale TO,45.1321688,7.6319306,Restaurant.Kebab shop Magna
Madison Caffè Pizza F.g.l. Sas,72,4,Piazza I° Maggio. 16. 10095 Grugliasco TO,45.0678824,7.5621385,Pizza restaurant Magna
Panificio Persico,72,4.2,Via Onorato Vigliani. 136. 10127 Torino TO,45.017149,7.6487297,Bakery.Pizza takeaway.Supermarket Magna
Hokkaigo caffe e sushi restaurant,72,4.2,Via Ormea. 73. 10125 Torino TO,45.051338,7.6799738,Restaurant Magna
Pizza kebab,72,4.5,C.so Giulio Cesare. 51. 10152 Torino TO,45.0856629,7.689232,Pizza restaurant.Kebab shop Magna
Turi,74,4.7,C.so Francia. 141. 10138 Torino TO,45.0753526,7.645905,Restaurant.Pizza restaurant Magna
