name,reviews,rating,fulladdr,latitude,longitude,categories
Gens,43,4.4,Viale Beethoven. 76. 00144 Roma RM,41.8312189,12.4656081,Restaurant Magna
Flora Restaurant,43,4.2,inside Rome Marriott Grand Hotel Flora. Via Vittorio Veneto. 191. 00187 Roma RM,41.9091747,12.4887874,Italian restaurant.Mediterranean restaurant Magna
Macha Pokè TOR VERGATA,43,3.9,Viale Luigi Schiavonetti. 420. 00173 Roma RM,41.8406461,12.6222691,Restaurant.Poke bar Magna
Caffè Napoli,43,3.2,Via Alberto Lionello. 201. 00139 Roma RM,41.9717541,12.5401942,Bar.Bar tabac.Espresso bar.Sandwich shop Magna
Bao e Co Ravioleria,44,5,Via dei Fontej. 10. 00174 Roma RM,41.8613531,12.5534363,Chinese restaurant.Dim sum restaurant.Dumpling restaurant Magna
Fagotto,44,4.5,Vicolo dell'Olmo. 2. 00044 Frascati RM,41.8093035,12.6803772,Roman restaurant Magna
Bar Pizzeria Tavola Calda Magic 22 Roma,44,4.5,Piazza Bortolo Belotti. 1/2. 00139 Roma RM,41.9532538,12.5213676,Pizza restaurant.Bar Magna
Eno-z,44,4.1,Via Alfredo Fusco. 118. 00136 Roma RM,41.9257663,12.4354332,Restaurant Magna
7 Seven Lanka,44,3.7,Via Cassia. 629. 00189 Roma RM,41.9625143,12.447549,Espresso bar.Indian restaurant Magna
Metro Snack Bar,44,3.4,Fermata Metro A Anagnina. 00173 Roma RM,41.842601,12.5863866,Bar Magna
Kukai Roma - Mercato Trevi,45,4.5,Via del Lavatore. 88. 00187 Roma RM,41.9012581,12.4845066,Sushi restaurant Magna
Pizzeria Che Tavola Calda,45,4,Via dei Due Ponti. 188. 00189 Roma RM,41.9654539,12.4535738,Pizza restaurant Magna
Monteforte Cafe',45,4,Via Scribonio Curione. 2. 00175 Roma RM,41.862147,12.553273,Bistro.Bar Magna
Danny Pizza,46,4.5,Via Davide Campari. 166. 00155 Roma RM,41.8863248,12.5860739,Pizza restaurant Magna
Bio & Gourmet -La Mistica,46,4.3,Via della Tenuta della Mistica. 00155 Roma RM,41.8886058,12.600284,Restaurant Magna
Er Panino Matto,47,4.9,Quartiere XXXII Europa. 00144 Roma RM,41.8401308,12.4704685,Restaurant Magna
